T  (s)	T1	T2	T3	5然cBAK2	5然polyAC	5然cBAK2	5然polyAC	40然cBAK2	40然polyAC	40然cBAK2	40然polyAC	Sum1	Sum2	Sum3	Sum4	Sum5	Sum6	Sum7	Sum8	Inj.	Val.	Vol.	Flow	Tim.	Setpoint	CP1	CP2	CP3	CP4	CP5	CP6	CP7	CP8
10840.745117	26.966221	22.670940	26.969500	-1886.090698	938.015930	-12.480926	220.622955	308.602875	832.566650	786.619995	1430.124268	1.148007	1.148111	1.147919	1.148457	1.148651	1.148740	1.148378	1.148308	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.713671	-0.354933	0.004723	-0.083481	-0.116771	-0.315032	-0.297646	-0.541140
10843.996094	26.950859	22.641407	26.970375	-1886.621704	937.956726	-12.952830	226.701553	308.262207	832.191101	786.062683	1430.061646	1.148033	1.148158	1.147939	1.148482	1.148636	1.148713	1.148379	1.148309	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.713872	-0.354910	0.004901	-0.085781	-0.116642	-0.314890	-0.297436	-0.541116
10847.248047	26.951284	22.596075	26.969500	-1886.990479	937.851318	-13.130114	226.261612	308.199829	832.141907	786.111328	1429.907349	1.147998	1.148109	1.147917	1.148438	1.148607	1.148669	1.148354	1.148306	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714012	-0.354870	0.004968	-0.085614	-0.116619	-0.314871	-0.297454	-0.541058
10850.502930	26.965422	22.575970	26.970312	-1887.354126	937.751160	-13.652265	215.822815	307.988495	831.991272	785.738647	1429.711304	1.147958	1.148119	1.147905	1.148473	1.148646	1.148696	1.148391	1.148322	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714149	-0.354832	0.005166	-0.081664	-0.116539	-0.314814	-0.297313	-0.540984
10853.763672	26.970169	22.609938	26.970125	-1887.335693	937.439941	-13.319841	210.431488	308.045624	832.169983	785.519104	1429.646240	1.148031	1.148124	1.147918	1.148496	1.148666	1.148750	1.148385	1.148328	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714142	-0.354715	0.005040	-0.079624	-0.116560	-0.314882	-0.297230	-0.540959
10857.016602	26.984785	22.580404	26.969999	-1887.207031	937.197937	-13.565270	207.799850	307.584442	832.022705	785.389343	1429.462280	1.148025	1.148130	1.147956	1.148501	1.148686	1.148769	1.148404	1.148330	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714094	-0.354623	0.005133	-0.078629	-0.116386	-0.314826	-0.297181	-0.540889
10860.271484	26.987347	22.567541	26.971563	-1887.807861	936.943359	-14.346552	208.832428	307.282837	831.575439	785.198242	1429.006470	1.147992	1.148122	1.147954	1.148494	1.148685	1.148716	1.148375	1.148336	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714321	-0.354527	0.005429	-0.079019	-0.116272	-0.314657	-0.297108	-0.540717
10863.524414	26.972836	22.555490	26.970375	-1888.022705	936.910889	-14.414757	205.404480	307.050873	831.329468	784.817139	1429.035645	1.147998	1.148142	1.148005	1.148507	1.148670	1.148739	1.148447	1.148347	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714402	-0.354514	0.005454	-0.077722	-0.116184	-0.314564	-0.296964	-0.540728
10866.780273	26.968622	22.585897	26.969938	-1888.928955	937.123901	-14.986896	206.812149	306.832916	831.541626	784.625183	1428.667480	1.148036	1.148170	1.147986	1.148551	1.148687	1.148738	1.148416	1.148342	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714745	-0.354595	0.005671	-0.078255	-0.116101	-0.314644	-0.296892	-0.540589
10870.036133	26.969049	22.564795	26.970312	-1888.789795	936.122864	-15.484530	200.908981	306.791870	830.875061	784.499146	1428.884399	1.148040	1.148183	1.147970	1.148533	1.148696	1.148747	1.148417	1.148370	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714693	-0.354216	0.005859	-0.076021	-0.116086	-0.314392	-0.296844	-0.540671
10873.291016	26.949631	22.562546	26.970812	-1888.744385	936.183655	-15.385437	197.289139	306.293152	830.736023	783.835876	1428.389404	1.148036	1.148182	1.147971	1.148499	1.148695	1.148763	1.148399	1.148374	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714675	-0.354239	0.005822	-0.074652	-0.115897	-0.314339	-0.296593	-0.540483
10876.543945	26.961687	22.578156	26.971687	-1889.168335	936.063721	-15.778050	198.208313	306.162262	830.654114	784.062195	1428.355713	1.148043	1.148212	1.148028	1.148557	1.148693	1.148774	1.148480	1.148390	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714836	-0.354194	0.005970	-0.074999	-0.115848	-0.314308	-0.296679	-0.540471
10879.797852	26.983665	22.591642	26.970312	-1889.523315	936.002502	-15.880854	201.962448	306.412811	830.765076	783.916565	1428.510742	1.148075	1.148228	1.148015	1.148576	1.148733	1.148773	1.148472	1.148420	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714970	-0.354171	0.006009	-0.076420	-0.115942	-0.314350	-0.296623	-0.540529
10883.052734	26.980625	22.609375	26.971687	-1889.030640	936.706970	-16.191471	198.490952	306.293488	830.236145	783.441589	1428.150879	1.148122	1.148217	1.148056	1.148582	1.148738	1.148796	1.148460	1.148426	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714784	-0.354437	0.006127	-0.075106	-0.115897	-0.314150	-0.296444	-0.540393
10886.308594	26.998549	22.632977	26.971125	-1889.238647	936.006897	-16.851515	196.588516	305.375671	830.017273	782.911499	1427.682739	1.148075	1.148181	1.147982	1.148535	1.148678	1.148729	1.148403	1.148347	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.714862	-0.354172	0.006376	-0.074386	-0.115550	-0.314067	-0.296243	-0.540216
10889.567383	27.001375	22.646526	26.969187	-1889.785400	935.854797	-16.941835	198.235413	305.393097	830.119324	783.275757	1427.913574	1.148066	1.148207	1.148003	1.148559	1.148747	1.148772	1.148467	1.148380	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715069	-0.354115	0.006411	-0.075010	-0.115557	-0.314106	-0.296381	-0.540303
10892.822266	27.003990	22.627794	26.972000	-1890.694092	935.051331	-17.888765	198.379883	304.925507	829.628479	782.550049	1427.304443	1.147997	1.148161	1.147963	1.148526	1.148678	1.148730	1.148406	1.148329	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715413	-0.353811	0.006769	-0.075064	-0.115380	-0.313920	-0.296106	-0.540073
10896.077148	27.010872	22.653645	26.971001	-1890.764038	934.539917	-18.111275	195.892517	304.764282	829.339661	781.918152	1426.947510	1.148032	1.148120	1.147932	1.148473	1.148616	1.148655	1.148329	1.148296	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715440	-0.353617	0.006853	-0.074123	-0.115319	-0.313811	-0.295867	-0.539938
10899.331055	27.018820	22.653957	26.970249	-1890.992554	934.387573	-18.583704	199.061890	304.267975	829.391113	781.788147	1426.959351	1.147990	1.148112	1.147914	1.148470	1.148674	1.148695	1.148363	1.148309	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715526	-0.353560	0.007032	-0.075322	-0.115131	-0.313830	-0.295818	-0.539942
10902.581055	27.021860	22.633102	26.971563	-1891.218384	934.122498	-18.507639	196.938766	303.921997	828.910400	781.159485	1426.919189	1.147990	1.148139	1.147926	1.148483	1.148621	1.148693	1.148372	1.148338	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715612	-0.353459	0.007003	-0.074519	-0.115000	-0.313649	-0.295580	-0.539927
10905.835937	27.001110	22.636162	26.970562	-1891.389160	934.110535	-18.825008	193.142960	303.863342	828.823120	781.416138	1426.710815	1.148010	1.148117	1.147936	1.148504	1.148651	1.148707	1.148373	1.148318	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715676	-0.353455	0.007123	-0.073083	-0.114978	-0.313616	-0.295677	-0.539848
10909.094727	27.000309	22.612560	26.971437	-1891.501465	934.235229	-19.194445	196.507019	303.920685	829.116577	781.595215	1427.347290	1.147987	1.148145	1.147944	1.148503	1.148634	1.148717	1.148389	1.148361	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715719	-0.353502	0.007263	-0.074356	-0.115000	-0.313727	-0.295745	-0.540089
10912.344727	27.015940	22.614307	26.971125	-1891.882202	934.342041	-18.988817	198.317429	303.873291	828.638062	781.428711	1427.222656	1.148021	1.148191	1.147974	1.148494	1.148677	1.148714	1.148406	1.148344	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715863	-0.353542	0.007185	-0.075041	-0.114982	-0.313545	-0.295682	-0.540042
10915.596680	27.022234	22.623985	26.969563	-1891.597900	934.213318	-19.132986	198.720413	303.951508	829.101135	781.278442	1427.396118	1.148038	1.148165	1.147963	1.148511	1.148684	1.148719	1.148394	1.148337	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715755	-0.353494	0.007240	-0.075193	-0.115011	-0.313721	-0.295625	-0.540107
10918.846680	27.009058	22.641031	26.971251	-1891.718750	934.208252	-18.872280	198.204636	304.097687	828.916870	781.015869	1427.154297	1.148025	1.148171	1.147968	1.148509	1.148665	1.148725	1.148400	1.148339	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715801	-0.353492	0.007141	-0.074998	-0.115066	-0.313651	-0.295526	-0.540016
10922.102539	27.019939	22.633039	26.972063	-1892.164795	934.195862	-19.619215	198.421173	303.507965	828.817261	780.516113	1426.526978	1.148033	1.148159	1.148002	1.148551	1.148713	1.148744	1.148386	1.148346	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715970	-0.353487	0.007424	-0.075080	-0.114843	-0.313613	-0.295337	-0.539779
10925.361328	27.026340	22.630730	26.971001	-1892.286621	933.528687	-19.615097	200.413437	303.192108	828.734863	780.710693	1426.602539	1.148025	1.148136	1.147956	1.148496	1.148694	1.148725	1.148409	1.148315	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716016	-0.353235	0.007422	-0.075834	-0.114724	-0.313582	-0.295410	-0.539807
10928.610352	27.019247	22.629230	26.970438	-1892.474731	933.399536	-19.730501	204.011002	303.083405	828.245789	780.697876	1426.617554	1.148013	1.148144	1.147984	1.148515	1.148667	1.148693	1.148430	1.148338	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716087	-0.353186	0.007466	-0.077195	-0.114683	-0.313397	-0.295406	-0.539813
10931.865234	26.987614	22.616556	26.971624	-1892.582275	933.282898	-20.172089	203.788651	303.066040	828.875916	780.573425	1426.616455	1.147987	1.148128	1.147926	1.148488	1.148642	1.148713	1.148361	1.148300	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716128	-0.353142	0.007633	-0.077111	-0.114676	-0.313635	-0.295358	-0.539813
10935.116211	26.985640	22.626421	26.970688	-1892.157959	934.258423	-19.900700	217.138840	303.526001	829.029724	781.138489	1427.250854	1.148047	1.148209	1.147974	1.148499	1.148666	1.148719	1.148380	1.148356	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715967	-0.353511	0.007530	-0.082162	-0.114850	-0.313694	-0.295572	-0.540053
10938.371094	27.005323	22.622862	26.969999	-1892.254883	934.020203	-19.760351	206.589783	303.445099	829.125916	781.031860	1427.418579	1.148019	1.148146	1.147966	1.148484	1.148666	1.148705	1.148363	1.148323	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716004	-0.353421	0.007477	-0.078171	-0.114820	-0.313730	-0.295532	-0.540116
10941.626953	26.999454	22.633726	26.970312	-1892.465088	933.793701	-20.351418	213.349152	303.541595	828.722229	780.954956	1427.293945	1.147983	1.148125	1.147916	1.148474	1.148660	1.148699	1.148379	1.148308	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716083	-0.353335	0.007701	-0.080728	-0.114856	-0.313577	-0.295503	-0.540069
10944.879883	27.006018	22.641907	26.970751	-1892.257446	934.486816	-20.084900	211.259491	303.705048	829.164429	781.069397	1427.061523	1.148010	1.148151	1.147927	1.148504	1.148676	1.148743	1.148395	1.148323	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716005	-0.353597	0.007600	-0.079938	-0.114918	-0.313745	-0.295546	-0.539981
10948.130859	27.003456	22.670691	26.971500	-1892.326416	934.085510	-20.361969	216.379913	303.086090	828.843811	780.761475	1427.380371	1.147994	1.148113	1.147914	1.148486	1.148638	1.148694	1.148381	1.148340	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716031	-0.353445	0.007705	-0.081875	-0.114684	-0.313623	-0.295430	-0.540102
10951.382812	26.992254	22.643654	26.971813	-1892.682251	934.228149	-20.171873	206.540527	303.191803	828.814880	781.098145	1427.106445	1.148002	1.148131	1.147935	1.148488	1.148666	1.148711	1.148395	1.148308	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716166	-0.353499	0.007633	-0.078152	-0.114724	-0.313612	-0.295557	-0.539998
10954.634766	26.993320	22.605316	26.969063	-1892.279297	934.338440	-20.310246	218.576553	303.200500	829.213440	780.678894	1427.684692	1.148018	1.148151	1.147978	1.148491	1.148683	1.148721	1.148383	1.148320	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716013	-0.353541	0.007685	-0.082706	-0.114727	-0.313763	-0.295398	-0.540217
10957.888672	26.991774	22.597637	26.970438	-1891.684570	934.596313	-19.876383	218.416885	303.499329	829.478699	781.050476	1427.912354	1.148044	1.148176	1.147960	1.148506	1.148684	1.148728	1.148396	1.148333	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715788	-0.353639	0.007521	-0.082646	-0.114840	-0.313864	-0.295539	-0.540303
10961.142578	26.999029	22.569914	26.971375	-1892.038696	934.474731	-20.148884	220.842514	303.378357	829.161865	780.729370	1427.433594	1.148004	1.148121	1.147922	1.148451	1.148667	1.148715	1.148378	1.148356	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715922	-0.353593	0.007624	-0.083564	-0.114794	-0.313744	-0.295417	-0.540122
10964.392578	26.996414	22.556364	26.972626	-1892.930786	934.036865	-20.698902	220.608963	302.833130	828.856567	780.349121	1427.411865	1.147982	1.148136	1.147972	1.148523	1.148697	1.148755	1.148430	1.148331	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716260	-0.353427	0.007832	-0.083475	-0.114588	-0.313628	-0.295274	-0.540113
10967.644531	26.990173	22.601507	26.971375	-1892.186157	934.158325	-20.733635	223.756958	302.859741	828.886169	780.302612	1427.198975	1.148021	1.148178	1.147952	1.148509	1.148719	1.148738	1.148424	1.148375	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.715978	-0.353473	0.007845	-0.084667	-0.114598	-0.313639	-0.295256	-0.540033
10970.900391	26.994814	22.631292	26.971437	-1892.797607	934.313721	-20.897381	224.787888	302.993195	829.014832	780.249146	1427.249023	1.148074	1.148202	1.148026	1.148548	1.148713	1.148775	1.148430	1.148339	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716209	-0.353532	0.007907	-0.085057	-0.114649	-0.313688	-0.295236	-0.540052
10974.151367	26.987186	22.652958	26.971188	-1892.751343	934.254639	-20.836981	226.131516	302.895447	828.919861	780.230774	1427.577026	1.148017	1.148173	1.147990	1.148539	1.148717	1.148777	1.148408	1.148356	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716192	-0.353509	0.007884	-0.085565	-0.114612	-0.313652	-0.295229	-0.540176
10977.402344	26.985319	22.658764	26.974001	-1893.392944	933.787231	-21.645765	228.996246	302.186676	828.486572	779.793823	1426.797363	1.148037	1.148189	1.147979	1.148488	1.148664	1.148727	1.148424	1.148357	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716434	-0.353333	0.008190	-0.086649	-0.114343	-0.313488	-0.295063	-0.539881
10980.653320	26.950058	22.652832	26.971624	-1892.901978	934.038391	-21.162937	226.230057	302.731415	828.754150	779.660767	1427.081543	1.148001	1.148151	1.147952	1.148481	1.148708	1.148709	1.148398	1.148344	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716249	-0.353428	0.008008	-0.085602	-0.114550	-0.313589	-0.295013	-0.539988
10983.909180	26.952246	22.654331	26.971874	-1893.033569	933.771484	-21.603664	227.813889	302.273010	828.874390	779.740906	1427.042236	1.148071	1.148143	1.147940	1.148451	1.148635	1.148699	1.148400	1.148332	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716298	-0.353327	0.008175	-0.086202	-0.114376	-0.313635	-0.295043	-0.539974
10987.166992	26.954538	22.636225	26.971500	-1893.241577	933.531616	-21.565386	225.559708	302.223297	828.570068	779.273926	1426.847046	1.147986	1.148121	1.147959	1.148476	1.148669	1.148715	1.148390	1.148342	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716377	-0.353236	0.008160	-0.085349	-0.114357	-0.313520	-0.294867	-0.539900
10990.429687	26.965315	22.659264	26.973125	-1892.756836	933.277222	-21.654947	224.799011	301.468231	828.447571	779.330994	1426.757080	1.148043	1.148133	1.147978	1.148466	1.148670	1.148705	1.148386	1.148321	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716194	-0.353140	0.008194	-0.085061	-0.114072	-0.313473	-0.294888	-0.539866
10993.684570	26.974277	22.640284	26.972500	-1893.207520	933.264832	-22.200222	227.456055	301.570465	828.410583	778.874756	1426.703125	1.147983	1.148136	1.147936	1.148471	1.148663	1.148683	1.148363	1.148288	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716364	-0.353135	0.008400	-0.086066	-0.114110	-0.313459	-0.294716	-0.539845
10996.940430	26.974810	22.596764	26.971375	-1893.194824	933.230530	-22.039185	226.824478	301.530609	828.174805	778.989014	1426.816162	1.147993	1.148164	1.147941	1.148515	1.148639	1.148712	1.148387	1.148326	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716359	-0.353122	0.008339	-0.085827	-0.114095	-0.313370	-0.294759	-0.539888
11000.192383	26.953472	22.588770	26.972687	-1893.571533	933.035400	-22.352390	226.311722	301.222198	827.880066	778.257690	1426.514526	1.147997	1.148097	1.147952	1.148448	1.148658	1.148713	1.148350	1.148316	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716502	-0.353048	0.008458	-0.085633	-0.113978	-0.313259	-0.294482	-0.539774
11003.443359	26.951658	22.620552	26.972563	-1893.876465	932.615173	-22.457420	226.140579	301.015076	827.842896	778.208130	1426.424438	1.148007	1.148172	1.147932	1.148418	1.148653	1.148700	1.148339	1.148303	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716617	-0.352889	0.008498	-0.085569	-0.113900	-0.313245	-0.294464	-0.539740
11006.707031	26.967449	22.645966	26.973312	-1894.025757	933.061157	-22.623493	221.670959	300.829041	827.870667	778.269348	1426.494263	1.147934	1.148092	1.147922	1.148419	1.148594	1.148664	1.148341	1.148313	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716674	-0.353058	0.008560	-0.083877	-0.113830	-0.313255	-0.294487	-0.539766
11009.962891	26.964409	22.652958	26.972437	-1894.158203	932.845825	-22.582815	225.103134	300.807098	827.740051	778.173584	1426.180298	1.147960	1.148079	1.147915	1.148458	1.148613	1.148695	1.148349	1.148283	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716724	-0.352976	0.008545	-0.085176	-0.113821	-0.313206	-0.294450	-0.539647
11013.216797	26.937042	22.676809	26.972626	-1894.075806	932.882019	-22.728981	225.162323	300.647949	827.645386	777.839783	1426.398682	1.148001	1.148110	1.147916	1.148439	1.148631	1.148708	1.148341	1.148327	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716693	-0.352990	0.008600	-0.085198	-0.113761	-0.313170	-0.294324	-0.539730
11016.469727	26.941629	22.678808	26.972876	-1894.452881	932.276733	-23.318502	224.155182	300.199951	827.246155	777.689331	1426.021851	1.147973	1.148105	1.147913	1.148447	1.148677	1.148701	1.148409	1.148366	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716835	-0.352761	0.008823	-0.084817	-0.113592	-0.313019	-0.294267	-0.539587
11019.719727	26.952620	22.675749	26.973749	-1894.381958	932.015808	-23.648367	224.147034	300.232086	827.295105	777.523499	1425.866577	1.148048	1.148146	1.147963	1.148467	1.148661	1.148710	1.148423	1.148346	19.000000	1.000000	0.000000	50.000000	600.000000	27.000000	0.716809	-0.352662	0.008948	-0.084814	-0.113604	-0.313037	-0.294204	-0.539529
