T  (s),T1,T2,T3,CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5McBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
8904.898437,27.002016,22.39883,26.966812,-1961.895264,-2895.739746,-2167.306152,-2087.773437,-2903.348877,-866.488647,-1869.565308,2603.891846,1.165123,1.165205,1.165028,1.165464,1.165547,1.165078,1.164716,0.539729,16.0,1.0,0.0,50.0,600.0,27.0,0.742355,1.095709,0.82008,0.789985,1.098588,0.327868,0.707418,-0.985278
8908.151367,27.006657,22.387655,26.968313,-1935.074707,-2895.217773,-2168.854248,-2087.904053,-2904.214844,-866.805237,-1868.638184,2604.021729,1.165091,1.16515,1.164999,1.165424,1.165511,1.165019,1.164662,0.539818,16.0,1.0,0.0,50.0,600.0,27.0,0.732206,1.095511,0.820665,0.790035,1.098916,0.327987,0.707068,-0.985327
8911.40625,27.011511,22.375166,26.969063,-1968.174194,-2895.645264,-2169.204834,-2088.951904,-2903.924561,-867.497986,-1869.63855,2604.755371,1.165096,1.165167,1.164993,1.165417,1.165483,1.164985,1.164668,0.539945,16.0,1.0,0.0,50.0,600.0,27.0,0.744731,1.095673,0.820798,0.790431,1.098806,0.32825,0.707446,-0.985604
8914.658203,27.006336,22.385656,26.966875,-1968.121216,-2892.618896,-2168.447021,-2088.781494,-2904.941895,-866.657654,-1870.085083,2606.341309,1.165054,1.16512,1.164966,1.165375,1.165497,1.164979,1.164634,0.540046,16.0,1.0,0.0,50.0,600.0,27.0,0.744711,1.094528,0.820511,0.790367,1.099191,0.327932,0.707615,-0.986205
8917.914062,27.005537,22.401953,26.966999,-1968.446411,-2895.81543,-2168.254639,-2075.132812,-2904.734619,-866.542603,-1871.691895,2606.442627,1.165066,1.16516,1.164971,1.165387,1.16549,1.165016,1.164669,0.54028,16.0,1.0,0.0,50.0,600.0,27.0,0.744834,1.095738,0.820438,0.785202,1.099113,0.327888,0.708223,-0.986243
8921.166016,27.018553,22.401829,26.966749,-1968.64978,-2894.521973,-2168.388672,-2089.836426,-2904.880859,-866.022522,-1869.947144,2607.18042,1.165097,1.165161,1.165018,1.165425,1.165523,1.165022,1.164681,0.540404,16.0,1.0,0.0,50.0,600.0,27.0,0.744911,1.095248,0.820489,0.790766,1.099168,0.327691,0.707563,-0.986522
8924.417969,27.007936,22.363304,26.9695,-1972.078735,-2896.20459,-2169.179199,-2089.370605,-2905.040527,-865.475891,-1871.452881,2605.683594,1.165133,1.165226,1.165061,1.165465,1.165551,1.165031,1.164723,0.540719,16.0,1.0,0.0,50.0,600.0,27.0,0.746208,1.095885,0.820788,0.79059,1.099228,0.327484,0.708133,-0.985956
8927.671875,27.00367,22.337891,26.968,-1948.914673,-2896.553955,-2168.79126,-2089.848633,-2905.411377,-865.882446,-1873.869873,2606.591309,1.165111,1.165206,1.16503,1.165484,1.165571,1.16505,1.164724,0.540842,16.0,1.0,0.0,50.0,600.0,27.0,0.737443,1.096017,0.820641,0.790771,1.099369,0.327638,0.709047,-0.986299
8930.924805,27.000469,22.363491,26.966312,-1970.179321,-2897.4021,-2169.61084,-2089.709229,-2905.585937,-864.94696,-1871.42041,2607.24292,1.16513,1.165192,1.165051,1.165429,1.165518,1.165001,1.164679,0.54079,16.0,1.0,0.0,50.0,600.0,27.0,0.745489,1.096338,0.820952,0.790718,1.099435,0.327284,0.70812,-0.986546
8934.174805,27.018606,22.389153,26.966812,-1969.996338,-2898.077148,-2168.742676,-2089.844971,-2905.770996,-865.495605,-1869.851074,2608.138428,1.165136,1.165204,1.165026,1.165436,1.165528,1.165012,1.164666,0.540996,16.0,1.0,0.0,50.0,600.0,27.0,0.74542,1.096593,0.820623,0.790769,1.099505,0.327492,0.707527,-0.986885
8937.430664,27.009058,22.403515,26.969688,-1971.220825,-2898.271484,-2169.565674,-2089.736084,-2905.640381,-863.670288,-1872.982666,2608.312256,1.16509,1.165176,1.164986,1.16539,1.165473,1.164972,1.164682,0.541004,16.0,1.0,0.0,50.0,600.0,27.0,0.745883,1.096667,0.820934,0.790728,1.099455,0.326801,0.708711,-0.98695
8940.683594,27.006817,22.371796,26.970438,-1969.963013,-2896.627441,-2172.5354,-2089.993896,-2905.853271,-863.178894,-1872.866943,2610.251953,1.165114,1.165186,1.165019,1.165415,1.165536,1.16501,1.164682,0.541263,16.0,1.0,0.0,50.0,600.0,27.0,0.745407,1.096045,0.822058,0.790826,1.099536,0.326615,0.708668,-0.987684
8943.93457,26.992893,22.399893,26.966625,-1969.968018,-2897.359131,-2170.424072,-2092.672607,-2906.15625,-861.880615,-1872.784912,2609.636719,1.165062,1.16517,1.164981,1.165379,1.165451,1.164984,1.164652,0.541367,16.0,1.0,0.0,50.0,600.0,27.0,0.745409,1.096322,0.821259,0.791839,1.099651,0.326124,0.708637,-0.987451
8947.185547,26.997643,22.416752,26.967501,-1975.276123,-2896.815918,-2169.939209,-2089.800781,-2905.758789,-860.842712,-1873.966309,2611.220703,1.165096,1.165156,1.165022,1.165398,1.165486,1.164995,1.164677,0.541797,16.0,1.0,0.0,50.0,600.0,27.0,0.747418,1.096116,0.821076,0.790753,1.0995,0.325731,0.709084,-0.988051
8950.442383,27.004311,22.429552,26.969126,-1970.092163,-2893.753906,-2169.230469,-2089.860596,-2905.804932,-860.424866,-1875.828247,2611.580811,1.165125,1.165181,1.165046,1.165408,1.165533,1.165023,1.164703,0.542062,16.0,1.0,0.0,50.0,600.0,27.0,0.745456,1.094958,0.820808,0.790775,1.099517,0.325573,0.709788,-0.988187
8953.696289,26.990547,22.450655,26.968,-1970.300537,-2897.401123,-2169.780762,-2090.007568,-2906.190918,-859.945374,-1875.666748,2612.374023,1.165082,1.165151,1.164992,1.165415,1.165516,1.165004,1.164669,0.542103,16.0,1.0,0.0,50.0,600.0,27.0,0.745535,1.096338,0.821016,0.790831,1.099664,0.325392,0.709727,-0.988487
8956.950195,26.985426,22.45359,26.967062,-1969.838989,-2896.981689,-2169.389893,-2089.645264,-2905.477539,-858.956055,-1873.731567,2613.317871,1.165132,1.165212,1.165003,1.165422,1.165525,1.165013,1.164664,0.542338,16.0,1.0,0.0,50.0,600.0,27.0,0.745361,1.096179,0.820868,0.790694,1.099394,0.325017,0.708995,-0.988844
8960.202148,26.990173,22.437981,26.96825,-1970.342407,-2894.935059,-2169.220459,-2089.84082,-2905.670898,-858.240051,-1876.360596,2614.539795,1.16509,1.165198,1.165015,1.165412,1.165526,1.165021,1.164685,0.542496,16.0,1.0,0.0,50.0,600.0,27.0,0.745551,1.095405,0.820804,0.790768,1.099467,0.324746,0.70999,-0.989307
8963.456055,26.990067,22.433735,26.966688,-1970.047119,-2897.025635,-2169.291748,-2089.546387,-2905.604248,-857.746338,-1874.994995,2615.168213,1.165098,1.165115,1.165032,1.165415,1.165532,1.165016,1.164705,0.542572,16.0,1.0,0.0,50.0,600.0,27.0,0.745439,1.096196,0.820831,0.790656,1.099442,0.32456,0.709473,-0.989544
8966.708984,26.993427,22.431236,26.966812,-1970.20874,-2897.037842,-2169.011475,-2089.552734,-2905.505615,-857.704651,-1875.113281,2615.397949,1.165107,1.165193,1.165051,1.165434,1.165537,1.165042,1.16471,0.542722,16.0,1.0,0.0,50.0,600.0,27.0,0.7455,1.0962,0.820725,0.790659,1.099404,0.324544,0.709518,-0.989631
8969.958984,27.022181,22.439354,26.968563,-1970.328613,-2897.610107,-2169.0271,-2089.105713,-2905.826172,-856.879456,-1875.111206,2616.339111,1.165125,1.165196,1.165045,1.165457,1.165527,1.165055,1.164704,0.542728,16.0,1.0,0.0,50.0,600.0,27.0,0.745546,1.096417,0.820731,0.79049,1.099526,0.324232,0.709517,-0.989988
8973.212891,27.039412,22.463518,26.967251,-1970.973633,-2897.921143,-2170.151611,-2090.142822,-2907.558105,-856.827698,-1874.681519,2616.721436,1.165088,1.16513,1.164973,1.165367,1.16548,1.164967,1.164627,0.542402,16.0,1.0,0.0,50.0,600.0,27.0,0.74579,1.096534,0.821156,0.790882,1.100181,0.324212,0.709354,-0.990132
8976.46582,27.039198,22.475506,26.96925,-1971.796753,-2899.114014,-2170.236084,-2090.608154,-2906.293701,-856.835815,-1875.423706,2616.394775,1.165041,1.16512,1.164977,1.165373,1.165457,1.164967,1.164643,0.542447,16.0,1.0,0.0,50.0,600.0,27.0,0.746101,1.096986,0.821188,0.791058,1.099702,0.324215,0.709635,-0.990009
8979.71582,27.033596,22.479815,26.967875,-1972.247925,-2898.816895,-2170.738525,-2090.748535,-2905.737305,-856.892029,-1876.399292,2617.045166,1.165009,1.165092,1.164923,1.165355,1.165457,1.164957,1.164648,0.542424,16.0,1.0,0.0,50.0,600.0,27.0,0.746272,1.096873,0.821378,0.791111,1.099492,0.324236,0.710004,-0.990255
8982.967773,27.023781,22.460522,26.967625,-1971.5979,-2899.123535,-2170.88623,-2091.244873,-2906.307373,-856.564941,-1875.268311,2617.443604,1.165057,1.16511,1.164961,1.165391,1.165512,1.164985,1.16463,0.542473,16.0,1.0,0.0,50.0,600.0,27.0,0.746026,1.096989,0.821434,0.791299,1.099708,0.324113,0.709576,-0.990405
8986.219727,27.027462,22.445473,26.96825,-1972.936523,-2898.732422,-2171.046875,-2091.139648,-2906.147949,-855.791748,-1878.141357,2618.326416,1.165045,1.165102,1.164962,1.165401,1.165485,1.164972,1.164654,0.542679,16.0,1.0,0.0,50.0,600.0,27.0,0.746533,1.096841,0.821495,0.791259,1.099647,0.32382,0.710663,-0.99074
8989.475586,27.01882,22.453278,26.967251,-1972.066406,-2899.357178,-2171.349121,-2091.13501,-2905.36499,-854.790955,-1877.59021,2618.975098,1.165078,1.165154,1.165005,1.165394,1.165494,1.164968,1.164629,0.54276,16.0,1.0,0.0,50.0,600.0,27.0,0.746203,1.097078,0.821609,0.791257,1.099351,0.323441,0.710455,-0.990985
8992.726562,27.013699,22.463642,26.967501,-1972.114868,-2899.07666,-2170.817139,-2091.465332,-2906.546631,-854.434204,-1876.636841,2619.25415,1.165062,1.165164,1.164986,1.165386,1.165494,1.165007,1.164652,0.542618,16.0,1.0,0.0,50.0,600.0,27.0,0.746222,1.096972,0.821408,0.791382,1.099798,0.323306,0.710094,-0.991091
8995.982422,27.008577,22.461645,26.968,-1971.932861,-2899.210937,-2170.883301,-2091.52417,-2906.610352,-853.501648,-1876.939331,2620.956543,1.165092,1.165166,1.165025,1.165444,1.165554,1.165032,1.164707,0.542925,16.0,1.0,0.0,50.0,600.0,27.0,0.746153,1.097022,0.821433,0.791405,1.099822,0.322954,0.710209,-0.991735
8999.233398,27.017273,22.435045,26.968813,-1972.886597,-2899.508789,-2171.553711,-2091.460693,-2907.57251,-855.664917,-1881.93103,2622.690918,1.165109,1.165168,1.164978,1.165367,1.165475,1.164975,1.16468,0.542677,16.0,1.0,0.0,50.0,600.0,27.0,0.746514,1.097135,0.821687,0.791381,1.100186,0.323772,0.712097,-0.992391
9002.486328,27.018606,22.447535,26.969187,-1975.039307,-2901.398193,-2173.928467,-2095.615967,-2910.990723,-855.504883,-1883.823364,2624.534424,1.165081,1.165169,1.164993,1.165391,1.165518,1.164999,1.164653,0.542978,16.0,1.0,0.0,50.0,600.0,27.0,0.747328,1.09785,0.822585,0.792953,1.10148,0.323712,0.712813,-0.993089
9005.740234,27.025274,22.447222,26.967751,-1974.424561,-2901.370605,-2174.188232,-2096.044678,-2912.070801,-854.231995,-1881.979492,2625.704834,1.165082,1.165159,1.165,1.165402,1.165484,1.16497,1.16463,0.542998,16.0,1.0,0.0,50.0,600.0,27.0,0.747096,1.09784,0.822684,0.793115,1.101888,0.32323,0.712116,-0.993531
9008.992187,27.021486,22.457462,26.9695,-1974.615845,-2901.887451,-2174.353027,-2096.27417,-2912.277832,-854.285278,-1883.560425,2627.657715,1.165073,1.165146,1.164977,1.165379,1.165466,1.164954,1.164618,0.543204,16.0,1.0,0.0,50.0,600.0,27.0,0.747168,1.098035,0.822746,0.793202,1.101967,0.32325,0.712714,-0.99427
9012.245117,27.00975,22.451342,26.9685,-1974.915283,-2901.931396,-2174.701904,-2096.893066,-2912.450195,-854.236877,-1883.723511,2628.834717,1.16505,1.165141,1.164989,1.165359,1.165483,1.164963,1.164616,0.54352,16.0,1.0,0.0,50.0,600.0,27.0,0.747281,1.098052,0.822878,0.793436,1.102032,0.323232,0.712776,-0.994716
9015.500977,27.004204,22.451904,26.967751,-1975.086426,-2901.898437,-2175.195557,-2096.683594,-2912.508545,-853.720825,-1884.759521,2629.452393,1.16505,1.16512,1.164968,1.165376,1.165449,1.164971,1.164632,0.543731,16.0,1.0,0.0,50.0,600.0,27.0,0.747346,1.098039,0.823065,0.793357,1.102054,0.323036,0.713168,-0.994949
9018.750977,26.989374,22.482561,26.968313,-1975.279785,-2902.351074,-2174.535156,-2096.743652,-2912.984131,-854.270264,-1884.050415,2631.27417,1.165062,1.165126,1.164952,1.165358,1.165453,1.164947,1.164618,0.5438,16.0,1.0,0.0,50.0,600.0,27.0,0.747419,1.098211,0.822815,0.79338,1.102234,0.323244,0.712899,-0.995639
9022.000977,26.989746,22.489368,26.968124,-1974.889038,-2901.978516,-2175.158936,-2096.40918,-2911.987305,-852.449829,-1885.65686,2633.102539,1.165078,1.165133,1.164998,1.165391,1.165512,1.165005,1.164695,0.544153,16.0,1.0,0.0,50.0,600.0,27.0,0.747271,1.09807,0.823051,0.793253,1.101857,0.322556,0.713507,-0.996331
9025.251953,26.983025,22.446222,26.967688,-1975.144897,-2901.74292,-2175.303467,-2096.628662,-2914.034668,-851.034241,-1885.804321,2634.400879,1.165104,1.165157,1.165012,1.165408,1.165505,1.16504,1.164691,0.544151,16.0,1.0,0.0,50.0,600.0,27.0,0.747368,1.09798,0.823106,0.793336,1.102632,0.32202,0.713563,-0.996822
9028.505859,26.992201,22.424181,26.967937,-1975.085693,-2902.08374,-2176.150391,-2096.866455,-2913.455322,-850.973938,-1885.243286,2635.642578,1.165107,1.165155,1.165026,1.165443,1.165548,1.165023,1.164715,0.544051,16.0,1.0,0.0,50.0,600.0,27.0,0.747346,1.098109,0.823426,0.793426,1.102412,0.321997,0.713351,-0.997292
9031.758789,26.970329,22.419998,26.968813,-1975.67041,-2901.821045,-2174.659424,-2096.424561,-2912.714355,-850.17804,-1884.828857,2638.354004,1.165135,1.165215,1.165023,1.165444,1.165556,1.165016,1.164679,0.544248,16.0,1.0,0.0,50.0,600.0,27.0,0.747567,1.09801,0.822862,0.793259,1.102132,0.321696,0.713194,-0.998318
9035.009766,26.964249,22.380974,26.969625,-1975.225586,-2902.296387,-2174.4646,-2096.935303,-2913.096191,-849.335571,-1886.064819,2638.588623,1.165118,1.165174,1.165009,1.165425,1.16552,1.165003,1.164681,0.544372,16.0,1.0,0.0,50.0,600.0,27.0,0.747399,1.09819,0.822788,0.793452,1.102276,0.321377,0.713662,-0.998406
9038.271484,26.945204,22.314789,26.967875,-1975.949707,-2902.265869,-2174.976318,-2097.019043,-2913.070801,-849.486938,-1885.050293,2639.363037,1.165107,1.165185,1.165041,1.165438,1.165536,1.165024,1.164684,0.544602,16.0,1.0,0.0,50.0,600.0,27.0,0.747673,1.098178,0.822982,0.793484,1.102267,0.321434,0.713278,-0.9987
9041.625977,26.936615,22.318409,26.967188,-1976.463989,-2903.010986,-2173.99707,-2095.336426,-2913.408936,-839.056396,-1884.779175,2635.370605,1.16508,1.165171,1.165001,1.165414,1.165488,1.164964,1.164645,0.545832,17.0,2.0,0.0,50.0,600.0,27.0,0.747867,1.09846,0.822611,0.792847,1.102395,0.317488,0.713175,-0.997189
9044.87793,26.930161,22.349192,26.964874,-1974.454346,-2900.616455,-2172.159912,-2091.748291,-2912.10083,-839.193115,-1886.202271,2635.749268,1.165074,1.165163,1.165027,1.165408,1.165514,1.16502,1.164668,0.545772,17.0,2.0,0.0,50.0,600.0,27.0,0.747107,1.097554,0.821916,0.791489,1.1019,0.317539,0.713714,-0.997332
9048.132812,26.940136,22.411257,26.965687,-1976.211182,-2902.426025,-2174.724609,-2095.428223,-2913.51001,-839.46344,-1884.806152,2635.596436,1.165097,1.165159,1.165003,1.16541,1.165492,1.164998,1.164643,0.545703,17.0,2.0,0.0,50.0,600.0,27.0,0.747772,1.098239,0.822887,0.792882,1.102433,0.317642,0.713185,-0.997274
9051.389648,26.94035,22.400892,26.966875,-1976.674316,-2902.760498,-2174.384766,-2095.372314,-2913.281494,-839.136597,-1887.405151,2636.052979,1.165117,1.165171,1.165012,1.165402,1.165509,1.164991,1.164701,0.545741,17.0,2.0,0.0,50.0,600.0,27.0,0.747947,1.098366,0.822758,0.792861,1.102347,0.317518,0.714169,-0.997447
9054.646484,26.936882,22.405075,26.96525,-1975.682373,-2902.538574,-2175.227051,-2095.41333,-2910.479492,-836.526978,-1882.638306,2635.85083,1.165114,1.165175,1.165017,1.165395,1.165503,1.164984,1.164697,0.54617,17.0,2.0,0.0,50.0,600.0,27.0,0.747572,1.098282,0.823077,0.792876,1.101286,0.316531,0.712365,-0.997371
9057.902344,26.921358,22.419935,26.965187,-1973.499634,-2901.063232,-2172.161621,-2092.160645,-2909.001221,-836.362061,-1883.464966,2635.550049,1.165122,1.165176,1.165,1.16537,1.165493,1.164989,1.164662,0.54611,17.0,2.0,0.0,50.0,600.0,27.0,0.746746,1.097723,0.821917,0.791646,1.100727,0.316468,0.712678,-0.997257
9061.15332,26.925573,22.426243,26.966312,-1975.339233,-2901.010986,-2173.88623,-2092.936035,-2909.143066,-836.334839,-1884.340454,2634.955078,1.165084,1.165156,1.165011,1.165422,1.165501,1.165241,1.165007,0.546476,17.0,2.0,0.0,50.0,600.0,27.0,0.747442,1.097704,0.822569,0.791939,1.100781,0.316458,0.713009,-0.997032
9064.404297,26.944456,22.416315,26.968187,-1976.032349,-2901.503174,-2173.084229,-2091.697998,-2910.044922,-836.32019,-1885.197754,2634.064697,1.165433,1.165496,1.165325,1.165743,1.165832,1.165346,1.165028,0.546634,17.0,2.0,0.0,50.0,600.0,27.0,0.747704,1.09789,0.822266,0.79147,1.101122,0.316452,0.713333,-0.996695
9067.65625,26.923546,22.44541,26.966812,-1974.484619,-2901.60498,-2173.325928,-2092.505371,-2910.401123,-835.324036,-1884.886108,2634.973389,1.165438,1.165483,1.165307,1.165715,1.165815,1.165345,1.16501,0.54663,17.0,2.0,0.0,50.0,600.0,27.0,0.747118,1.097928,0.822357,0.791776,1.101257,0.316075,0.713216,-0.997038
9070.910156,26.925947,22.451904,26.967688,-1976.645264,-2901.339844,-2174.888428,-2092.279297,-2909.891602,-835.523315,-1883.592163,2635.364014,1.165419,1.165512,1.16534,1.165757,1.165845,1.165317,1.164988,0.546249,17.0,2.0,0.0,50.0,600.0,27.0,0.747936,1.097828,0.822949,0.79169,1.101064,0.316151,0.712726,-0.997186
9074.168945,26.932934,22.424807,26.965687,-1975.917114,-2901.164307,-2173.164062,-2092.458496,-2909.242432,-835.079834,-1883.643555,2638.193604,1.165386,1.165452,1.165323,1.165714,1.165809,1.165306,1.165003,0.545731,17.0,2.0,0.0,50.0,600.0,27.0,0.74766,1.097762,0.822296,0.791758,1.100818,0.315983,0.712745,-0.998257
9077.419922,26.933094,22.443039,26.965313,-1976.114136,-2901.225342,-2172.88501,-2090.932129,-2908.093262,-833.169006,-1879.741211,2638.907471,1.16544,1.165525,1.16536,1.165748,1.165844,1.165327,1.165012,0.545131,17.0,2.0,0.0,50.0,600.0,27.0,0.747735,1.097785,0.822191,0.791181,1.100383,0.31526,0.711269,-0.998527
9080.675781,26.941576,22.443913,26.965937,-1975.984009,-2900.943115,-2172.320312,-2088.277832,-2905.996582,-831.620728,-1877.624512,2639.884033,1.165386,1.165463,1.165305,1.165723,1.165812,1.165288,1.165025,0.544289,17.0,2.0,0.0,50.0,600.0,27.0,0.747686,1.097678,0.821977,0.790176,1.09959,0.314674,0.710468,-0.998897
9083.928711,26.927654,22.45771,26.96575,-1975.468872,-2898.363037,-2171.172852,-2085.843262,-2904.101807,-829.139709,-1873.794922,2640.842285,1.165447,1.165511,1.165363,1.165744,1.165845,1.165369,1.165055,0.544007,17.0,2.0,0.0,50.0,600.0,27.0,0.747491,1.096702,0.821543,0.789255,1.098873,0.313735,0.709019,-0.999259
9087.183594,26.930214,22.451218,26.966938,-1973.428955,-2897.560303,-2169.238281,-2082.049561,-2901.352539,-827.429626,-1872.345703,2641.830811,1.165443,1.165499,1.16534,1.165766,1.165873,1.165351,1.165018,0.54358,17.0,2.0,0.0,50.0,600.0,27.0,0.746719,1.096398,0.820811,0.78782,1.097833,0.313088,0.70847,-0.999633
9090.43457,26.930962,22.463705,26.966625,-1972.05957,-2894.746338,-2167.838135,-2078.907715,-2901.081543,-826.879211,-1870.775024,2640.781738,1.165432,1.165523,1.165357,1.165751,1.165858,1.165395,1.165037,0.543141,17.0,2.0,0.0,50.0,600.0,27.0,0.746201,1.095333,0.820281,0.786631,1.09773,0.31288,0.707876,-0.999236
9093.691406,26.931547,22.461769,26.966375,-1970.624023,-2892.434814,-2165.788086,-2074.913574,-2899.878906,-827.122253,-1870.361938,2642.617676,1.165467,1.165533,1.165374,1.165767,1.16585,1.165348,1.165046,0.542769,17.0,2.0,0.0,50.0,600.0,27.0,0.745658,1.094458,0.819505,0.785119,1.097275,0.312972,0.70772,-0.999931
9096.943359,26.932295,22.477692,26.96575,-1969.370605,-2889.578613,-2166.398682,-2072.457031,-2899.17627,-824.50708,-1871.473999,2643.665039,1.165458,1.165525,1.165367,1.165756,1.16586,1.165359,1.165018,0.54235,17.0,2.0,0.0,50.0,600.0,27.0,0.745183,1.093378,0.819736,0.78419,1.097009,0.311982,0.708141,-1.000327
9100.194336,26.918798,22.477255,26.966625,-1967.478394,-2886.463867,-2163.160156,-2069.618408,-2898.241211,-823.9646,-1871.040527,2644.466064,1.165457,1.165511,1.16532,1.165702,1.165833,1.165326,1.165024,0.542234,17.0,2.0,0.0,50.0,600.0,27.0,0.744467,1.092199,0.818511,0.783116,1.096655,0.311777,0.707977,-1.00063
9103.443359,26.904448,22.477692,26.965187,-1966.162842,-2884.452881,-2162.319824,-2067.764648,-2897.694092,-822.469543,-1868.261963,2651.961182,1.165403,1.165498,1.165327,1.165749,1.165845,1.165346,1.165036,0.541435,17.0,2.0,0.0,50.0,600.0,27.0,0.74397,1.091438,0.818193,0.782414,1.096449,0.311211,0.706925,-1.003466
9106.699219,26.91053,22.483686,26.965626,-1964.131958,-2880.221924,-2151.460205,-2049.849854,-2884.049805,-821.399353,-1891.112915,4063.04834,1.165449,1.165517,1.165343,1.165782,1.165874,1.165353,1.165045,0.073075,17.0,2.0,0.0,50.0,600.0,27.0,0.743201,1.089837,0.814084,0.775636,1.091286,0.310806,0.715572,-1.537403
9109.960937,26.908983,22.455526,26.965813,-1958.081421,-2871.685547,-2153.20752,-2051.008057,-2886.83667,-821.039734,-1883.050049,4022.433838,1.16548,1.165542,1.16538,1.165765,1.165877,1.165361,1.165012,0.092212,17.0,2.0,0.0,50.0,600.0,27.0,0.740912,1.086607,0.814745,0.776074,1.09234,0.31067,0.712521,-1.522035
9113.209961,26.919172,22.469574,26.963125,-1956.601318,-2870.722656,-2152.455566,-2050.304687,-2886.503662,-822.325439,-1881.787476,4038.584961,1.165438,1.165507,1.165359,1.165739,1.165848,1.165347,1.164975,0.096181,17.0,2.0,0.0,50.0,600.0,27.0,0.740352,1.086243,0.81446,0.775808,1.092214,0.311157,0.712043,-1.528146
9116.460937,26.928614,22.476879,26.966,-1955.650757,-2868.283936,-2151.169434,-2047.60022,-2885.041016,-820.597351,-1880.209839,4032.994873,1.165436,1.165525,1.165383,1.165723,1.165843,1.165337,1.165028,0.100087,17.0,2.0,0.0,50.0,600.0,27.0,0.739992,1.08532,0.813974,0.774784,1.091661,0.310503,0.711446,-1.526031
9119.713867,26.916079,22.479628,26.9655,-1954.674194,-2866.399658,-2149.856201,-2046.088745,-2883.796143,-819.509705,-1879.255249,4031.67627,1.165452,1.165536,1.165377,1.165752,1.165877,1.165393,1.165025,0.10147,17.0,2.0,0.0,50.0,600.0,27.0,0.739622,1.084607,0.813477,0.774212,1.09119,0.310091,0.711085,-1.525532
